,0
354,0.0004094839096069336
355,0.00038814544677734375
356,0.0003737211227416992
357,0.00036752223968505854
358,0.0003229379653930664
359,0.00030732154846191406
360,0.0002595186233520508
361,0.00026404857635498047
362,0.000247955322265625
363,0.00022482872009277344
364,0.00023758411407470703
365,0.00021445751190185547
366,0.00022709369659423828
367,0.0002061128616333008
368,0.00019621849060058596
369,0.00016069412231445312
370,0.00012922286987304688
371,0.00010097026824951172
372,6.508827209472656e-05
373,4.863739013671875e-05
374,1.6927719116210938e-05
375,0.00011396408081054688
376,0.0001773834228515625
377,0.00023412704467773443
378,0.00029122829437255854
379,0.00034487247467041016
380,0.0003463029861450196
381,0.0004218816757202149
382,0.0004849433898925781
383,0.0005140304565429689
384,0.0005757808685302734
385,0.0006344318389892577
386,0.0006603002548217772
387,0.0006833076477050781
388,0.0007177591323852539
389,0.0007443428039550781
390,0.0007467269897460938
391,0.0007436275482177734
392,0.0007590055465698241
393,0.0007872581481933594
394,0.0008041858673095702
395,0.0008285045623779298
396,0.000834345817565918
397,0.0008205175399780273
398,0.0008318424224853516
399,0.000802159309387207
400,0.0008023977279663086
401,0.0007958412170410157
402,0.0007923841476440429
403,0.000791788101196289
404,0.0007910728454589843
405,0.0007704496383666992
406,0.0007572174072265625
407,0.000747203826904297
408,0.0007381439208984375
409,0.0007388591766357423
410,0.0007474422454833984
411,0.0007523298263549805
412,0.0007245540618896483
413,0.0007075071334838867
414,0.0006929636001586914
415,0.0006849765777587891
416,0.0006740093231201172
417,0.0006960630416870117
418,0.0006759166717529297
419,0.0006661415100097656
420,0.0006611347198486328
421,0.0006632804870605469
422,0.000664830207824707
423,0.0006513595581054689
424,0.0006299018859863281
425,0.0006284713745117189
426,0.0006009340286254883
427,0.0006023645401000977
428,0.0005993843078613281
429,0.0005686283111572266
430,0.0005491971969604492
431,0.0005354881286621094
432,0.0005251169204711914
433,0.0005254745483398438
434,0.0005197525024414064
435,0.0005061626434326172
436,0.0004960298538208008
437,0.0004996061325073241
438,0.0004961490631103516
439,0.0004957914352416992
440,0.00048339366912841797
441,0.0004558563232421875
442,0.0004475116729736328
443,0.00042033195495605463
444,0.00042939186096191406
445,0.000399470329284668
446,0.0004088878631591797
447,0.0003662109375
448,0.00035452842712402344
449,0.00034809112548828125
450,0.0003285408020019531
451,0.0003383159637451172
452,0.0003515481948852539
453,0.00035858154296875
454,0.0003314018249511719
455,0.0003173351287841797
456,0.0003014802932739258
457,0.0002849102020263672
458,0.0002778768539428711
459,0.00029122829437255854
460,0.00026679039001464844
461,0.0002319812774658203
462,0.00022304058074951166
463,0.00022268295288085938
464,0.00022292137145996094
465,0.0002067089080810547
466,0.0002157688140869141
467,0.00020337104797363279
468,0.00019180774688720703
469,0.00020575523376464844
470,0.00020420551300048828
471,0.00019276142120361328
472,0.00017225742340087893
473,0.00016319751739501953
474,0.00014960765838623047
475,0.00013172626495361328
476,8.952617645263672e-05
477,5.733966827392578e-05
478,1.0967254638671877e-05
479,3.4332275390625e-05
480,9.834766387939452e-05
481,0.00019729137420654297
482,0.0003257989883422852
483,0.0004307031631469727
484,0.0005739927291870117
485,0.0006629228591918944
486,0.0007396936416625975
487,0.0008177757263183594
488,0.0008406639099121095
489,0.00086367130279541
490,0.0008348226547241211
491,0.0008393526077270509
492,0.0008327960968017577
493,0.0007692575454711914
494,0.0007516145706176759
495,0.0006885528564453125
496,0.0006042718887329102
497,0.0005437135696411133
498,0.00046133995056152333
499,0.00038301944732666016
500,0.00032269954681396484
501,0.00024855136871337885
502,0.00021660327911376956
503,0.00018775463104248047
504,0.00011467933654785156
505,9.763240814208984e-05
506,3.9577484130859375e-05
507,2.1219253540039066e-05
508,2.849102020263672e-05
509,1.704692840576172e-05
510,6.318092346191406e-05
511,5.6743621826171875e-05
512,9.572505950927734e-05
513,0.000133514404296875
514,0.00011944770812988279
515,0.00012814998626708984
516,0.00014698505401611328
517,0.00015687942504882812
518,0.00015354156494140625
519,0.00019657611846923828
520,0.0001924037933349609
521,0.0001990795135498047
522,0.00021266937255859372
523,0.0002189874649047852
524,0.0002167224884033203
525,0.00022530555725097656
526,0.0002721548080444336
527,0.00025665760040283203
528,0.0002777576446533203
529,0.00025284290313720703
530,0.00025463104248046875
531,0.00024127960205078125
532,0.0002651214599609375
533,0.00025403499603271484
534,0.0002576112747192383
535,0.00027644634246826166
536,0.0002776384353637696
537,0.0002568960189819336
538,0.00027441978454589844
539,0.0002346038818359375
540,0.0001906156539916992
541,0.00019884109497070312
542,0.00017631053924560547
543,0.00017082691192626953
544,0.00018990039825439453
545,0.00019490718841552732
546,0.00018203258514404297
547,0.00020265579223632807
548,0.00019562244415283203
549,0.000201106071472168
550,0.00017654895782470703
551,0.00016844272613525393
552,0.00015306472778320312
553,0.00019216537475585935
554,0.00021755695343017575
555,0.0001456737518310547
556,0.0001609325408935547
557,0.00011467933654785156
558,0.00011742115020751953
559,0.00013756752014160156
560,0.00015151500701904297
561,0.00011992454528808594
562,0.00011157989501953125
563,0.00013005733489990234
564,0.00013315677642822266
565,0.00012135505676269531
566,0.00012409687042236328
567,0.00014317035675048828
568,0.00014781951904296875
569,0.0001424551010131836
570,0.00012362003326416016
571,0.00011646747589111328
572,0.00011515617370605469
573,0.00012707710266113279
574,0.00013506412506103516
575,0.00011670589447021484
576,0.00010073184967041016
577,0.00010275840759277344
578,0.00011718273162841797
579,0.00010919570922851562
580,0.0001087188720703125
581,0.00010550022125244139
582,9.942054748535156e-05
583,0.00012445449829101562
584,0.00011932849884033203
585,0.00010633468627929688
586,8.630752563476562e-05
587,7.76052474975586e-05
588,6.794929504394531e-05
589,7.49826431274414e-05
590,7.927417755126954e-05
591,9.1552734375e-05
592,7.283687591552734e-05
593,8.511543273925781e-05
594,6.902217864990234e-05
595,7.224082946777344e-05
596,7.224082946777344e-05
597,7.295608520507811e-05
598,8.344650268554686e-05
599,7.796287536621094e-05
600,8.475780487060547e-05
601,7.808208465576173e-05
602,6.67572021484375e-05
603,6.532669067382812e-05
604,6.473064422607422e-05
605,7.259845733642578e-05
606,6.973743438720703e-05
607,6.496906280517578e-05
608,3.254413604736328e-05
609,9.5367431640625e-06
610,2.384185791015625e-06
611,1.1682510375976562e-05
612,1.2874603271484375e-05
613,2.741813659667969e-05
614,5.447864532470703e-05
615,5.7220458984375e-05
616,7.748603820800781e-06
617,4.0531158447265625e-06
618,3.325939178466797e-05
619,4.38690185546875e-05
620,2.264976501464844e-05
621,8.82148742675781e-06
622,1.3828277587890625e-05
623,1.1801719665527345e-05
624,1.71661376953125e-05
625,2.562999725341797e-05
626,4.76837158203125e-05
627,7.224082946777344e-05
628,5.483627319335938e-05
629,3.9577484130859375e-05
630,2.741813659667969e-05
631,5.185604095458984e-05
632,2.9206275939941413e-05
633,2.944469451904297e-05
634,1.2874603271484375e-05
635,7.271766662597656e-06
636,4.470348358154297e-05
637,3.516674041748047e-05
638,4.982948303222656e-05
639,9.214878082275389e-05
640,2.360343933105469e-05
641,4.434585571289063e-05
642,4.971027374267578e-05
643,4.291534423828125e-06
644,3.361701965332031e-05
645,1.8954277038574215e-05
646,1.323223114013672e-05
647,8.344650268554686e-06
648,1.4424324035644531e-05
649,7.86781311035156e-06
650,1.1801719665527345e-05
651,7.152557373046875e-06
652,3.1828880310058594e-05
653,4.816055297851562e-05
654,3.683567047119141e-05
655,9.65595245361328e-06
656,2.682209014892578e-05
657,3.5762786865234375e-06
658,1.728534698486328e-05
659,3.4928321838378906e-05
660,2.694129943847656e-05
661,9.5367431640625e-06
662,2.86102294921875e-05
663,1.5139579772949219e-05
664,2.1576881408691406e-05
665,2.050399780273437e-05
666,5.0067901611328125e-06
667,2.1457672119140625e-06
668,1.3113021850585938e-06
669,1.1920928955078125e-07
670,4.529953002929688e-06
671,3.504753112792969e-05
672,3.921985626220703e-05
673,8.82148742675781e-06
674,8.58306884765625e-06
675,5.9723854064941406e-05
676,2.9087066650390625e-05
677,3.600120544433594e-05
678,6.401538848876953e-05
679,1.0609626770019533e-05
680,6.318092346191406e-06
681,2.944469451904297e-05
682,4.38690185546875e-05
683,3.2901763916015625e-05
684,3.170967102050781e-05
685,7.2479248046875e-05
686,7.510185241699219e-05
687,2.7179718017578125e-05
688,5.817413330078125e-05
689,5.125999450683594e-05
690,3.850460052490234e-05
691,5.030632019042969e-05
692,2.7894973754882812e-05
693,2.872943878173828e-05
694,3.0994415283203125e-05
695,2.8967857360839844e-05
696,6.604194641113281e-05
697,6.246566772460938e-05
698,2.8133392333984368e-05
699,5.91278076171875e-05
700,4.100799560546875e-05
701,3.5762786865234364e-07
702,5.698204040527344e-05
703,4.446506500244141e-05
704,2.372264862060547e-05
705,8.094310760498048e-05
706,2.9921531677246087e-05
707,2.7418136596679688e-06
708,7.927417755126954e-05
709,6.747245788574217e-05
710,5.7220458984375e-05
711,7.975101470947266e-05
712,1.3589859008789062e-05
713,8.118152618408203e-05
714,9.5367431640625e-07
715,1.71661376953125e-05
716,3.826618194580079e-05
717,6.556510925292969e-05
718,1.919269561767578e-05
719,1.3947486877441406e-05
720,4.291534423828125e-06
721,6.4373016357421875e-06
722,3.206729888916016e-05
723,2.9325485229492188e-05
724,5.102157592773438e-05
725,2.646446228027344e-05
726,2.47955322265625e-05
727,8.344650268554685e-07
728,2.264976501464844e-06
729,1.239776611328125e-05
730,2.7060508728027344e-05
731,3.0040740966796875e-05
732,2.2172927856445312e-05
733,1.7762184143066406e-05
734,9.65595245361328e-06
735,3.5762786865234375e-06
736,2.598762512207031e-05
737,7.009506225585938e-05
738,5.102157592773438e-05
739,4.899501800537109e-05
740,3.266334533691406e-05
741,2.2172927856445312e-05
742,2.562999725341797e-05
743,2.014636993408203e-05
744,4.0531158447265625e-06
745,8.344650268554685e-07
746,2.288818359375e-05
747,1.0013580322265623e-05
748,1.5497207641601562e-05
749,3.5643577575683594e-05
750,7.05718994140625e-05
751,1.931190490722656e-05
752,5.60283660888672e-06
753,1.883506774902344e-05
754,2.1457672119140625e-06
755,1.156330108642578e-05
756,1.2159347534179688e-05
757,4.100799560546875e-05
758,7.271766662597656e-06
759,3.814697265625e-05
760,1.931190490722656e-05
761,1.0848045349121094e-05
762,1.6689300537109375e-06
763,2.2053718566894528e-05
764,2.384185791015625e-05
765,1.3589859008789062e-05
766,1.0132789611816406e-05
767,7.390975952148436e-06
768,1.1920928955078125e-05
769,1.0848045349121094e-05
770,8.225440979003905e-06
771,2.765655517578125e-05
772,1.3589859008789062e-05
773,2.384185791015625e-06
774,1.621246337890625e-05
775,5.960464477539064e-07
776,5.364418029785156e-06
777,1.52587890625e-05
778,1.0848045349121094e-05
779,4.124641418457031e-05
780,7.700920104980467e-05
781,1.1920928955078125e-05
782,5.841255187988281e-06
783,6.711483001708984e-05
784,2.443790435791016e-05
785,3.528594970703125e-05
786,7.879734039306639e-05
787,5.245208740234375e-05
788,3.4332275390625e-05
789,3.802776336669921e-05
790,6.806850433349611e-05
791,5.5789947509765625e-05
792,3.123283386230469e-05
793,1.8596649169921875e-05
794,3.993511199951172e-05
795,1.049041748046875e-05
796,5.626678466796875e-05
797,9.5367431640625e-05
798,7.62939453125e-05
799,5.14984130859375e-05
800,3.719329833984375e-05
801,2.288818359375e-05
802,4.76837158203125e-07
803,3.862380981445313e-05
804,2.3365020751953125e-05
805,4.673004150390625e-05
806,6.0558319091796875e-05
807,3.504753112792969e-05
808,6.091594696044922e-05
809,6.365776062011719e-05
810,4.422664642333984e-05
811,5.28097152709961e-05
812,3.445148468017578e-05
813,8.344650268554686e-06
814,2.9802322387695312e-06
815,3.0398368835449212e-05
816,2.5272369384765625e-05
817,6.151199340820312e-05
818,3.421306610107421e-05
819,1.931190490722656e-05
820,1.5139579772949219e-05
821,2.5272369384765625e-05
822,2.1457672119140625e-05
823,2.682209014892578e-05
824,5.125999450683594e-05
825,3.2901763916015625e-05
826,1.0609626770019533e-05
827,2.002716064453125e-05
828,1.7881393432617188e-06
829,1.919269561767578e-05
830,1.8954277038574215e-05
831,2.872943878173828e-05
832,4.589557647705078e-05
833,2.1457672119140625e-06
834,1.633167266845703e-05
835,5.60283660888672e-06
836,4.410743713378905e-06
837,1.9788742065429688e-05
838,1.347064971923828e-05
839,1.4781951904296875e-05
840,2.408027648925781e-05
841,9.298324584960936e-06
842,3.2782554626464844e-05
843,5.304813385009766e-05
844,4.982948303222656e-05
845,4.38690185546875e-05
846,6.902217864990234e-05
847,4.887580871582031e-05
848,4.804134368896485e-05
849,6.091594696044922e-05
850,7.236003875732422e-05
851,0.00010442733764648438
852,9.03606414794922e-05
853,0.00011348724365234375
854,0.00011169910430908203
855,9.691715240478516e-05
856,5.435943603515625e-05
857,5.161762237548828e-05
858,3.4928321838378906e-05
859,7.62939453125e-05
860,8.65459442138672e-05
861,0.0001404285430908203
862,0.00010979175567626952
863,0.00010573863983154296
864,0.00013625621795654297
865,0.00010645389556884766
866,6.461143493652344e-05
867,6.628036499023438e-05
868,4.732608795166016e-05
869,5.233287811279297e-05
870,7.283687591552734e-05
871,7.176399230957031e-05
872,7.414817810058595e-05
873,6.139278411865234e-05
874,8.726119995117188e-05
875,8.833408355712889e-05
876,8.273124694824217e-05
877,3.4928321838378906e-05
878,7.522106170654298e-05
879,4.9591064453125e-05
880,6.29425048828125e-05
881,8.463859558105469e-05
882,9.119510650634764e-05
883,8.261203765869139e-05
884,7.081031799316406e-05
885,9.1552734375e-05
886,9.191036224365234e-05
887,7.224082946777344e-05
888,7.259845733642578e-05
889,6.079673767089844e-05
890,7.367134094238283e-05
891,7.569789886474611e-05
892,8.821487426757811e-05
893,0.00010251998901367188
894,9.441375732421876e-05
895,9.417533874511717e-05
896,0.00010216236114501952
897,0.00010859966278076172
898,7.975101470947266e-05
899,3.552436828613281e-05
900,7.033348083496094e-05
901,5.483627319335938e-05
902,4.994869232177734e-05
903,6.151199340820312e-05
904,4.994869232177734e-05
905,5.8650970458984375e-05
906,4.661083221435546e-05
907,3.1828880310058594e-05
908,6.449222564697266e-05
909,4.529953002929688e-05
910,5.102157592773438e-05
911,7.665157318115234e-05
912,4.351139068603516e-05
913,1.323223114013672e-05
914,4.3392181396484375e-05
915,5.8650970458984375e-05
916,6.139278411865234e-05
917,8.380413055419923e-05
918,6.985664367675781e-05
919,7.724761962890625e-05
920,8.451938629150389e-05
921,7.855892181396483e-05
922,8.392333984375e-05
923,7.653236389160158e-05
924,7.343292236328125e-05
925,6.878376007080078e-05
926,7.11679458618164e-05
927,6.592273712158203e-05
928,7.009506225585938e-05
929,4.303455352783203e-05
930,6.389617919921875e-05
931,1.7523765563964844e-05
932,6.92605972290039e-05
933,5.53131103515625e-05
934,5.996227264404297e-05
935,4.899501800537109e-05
936,6.568431854248047e-05
937,6.16312026977539e-05
938,7.11679458618164e-05
939,7.2479248046875e-05
940,4.0531158447265625e-05
941,3.325939178466797e-05
942,3.4809112548828125e-05
943,4.184246063232421e-05
944,2.193450927734375e-05
945,1.5497207641601562e-05
946,1.7881393432617188e-06
947,1.3709068298339845e-05
948,7.748603820800781e-06
949,3.814697265625e-06
950,2.47955322265625e-05
951,2.3365020751953125e-05
952,3.266334533691406e-05
953,5.233287811279297e-05
954,5.888938903808594e-05
955,1.6927719116210938e-05
956,2.86102294921875e-05
957,9.5367431640625e-07
958,1.3947486877441406e-05
959,4.374980926513672e-05
960,5.888938903808594e-05
961,6.0558319091796875e-05
962,4.2557716369628906e-05
963,6.699562072753906e-05
964,4.720687866210938e-05
965,4.887580871582031e-05
966,3.635883331298828e-05
967,4.649162292480469e-06
968,4.529953002929688e-06
969,2.7060508728027344e-05
970,6.115436553955078e-05
971,6.890296936035156e-05
972,6.282329559326172e-05
973,6.902217864990234e-05
974,6.330013275146486e-05
975,4.971027374267578e-05
976,5.292892456054688e-05
977,3.266334533691406e-05
978,1.8596649169921875e-05
979,2.539157867431641e-05
980,3.3974647521972656e-05
981,2.050399780273437e-05
982,4.410743713378905e-06
983,4.172325134277344e-06
984,2.539157867431641e-05
985,3.886222839355469e-05
986,6.99758529663086e-05
987,5.543231964111328e-05
988,3.361701965332031e-05
989,1.347064971923828e-05
990,4.398822784423828e-05
991,3.302097320556641e-05
992,6.091594696044922e-05
993,6.949901580810546e-05
994,5.6862831115722656e-05
995,5.006790161132813e-05
996,5.6624412536621094e-05
997,4.613399505615234e-05
998,5.197525024414063e-05
999,3.802776336669921e-05
1000,4.172325134277344e-05
1001,4.303455352783203e-05
1002,3.981590270996094e-05
1003,1.8954277038574215e-05
1004,2.539157867431641e-05
1005,2.2411346435546875e-05
1006,2.1457672119140625e-06
1007,1.0728836059570312e-06
1008,2.2411346435546875e-05
1009,8.344650268554685e-07
1010,1.704692840576172e-05
1011,1.0967254638671877e-05
1012,3.2186508178710938e-06
1013,1.0132789611816406e-05
1014,1.323223114013672e-05
1015,6.663799285888672e-05
1016,4.827976226806641e-05
1017,3.552436828613281e-05
1018,6.794929504394531e-06
1019,4.76837158203125e-06
1020,3.2186508178710938e-06
1021,2.0265579223632806e-05
1022,1.3947486877441406e-05
1023,2.3365020751953125e-05
1024,4.529953002929688e-06
1025,3.123283386230469e-05
1026,3.826618194580079e-05
1027,2.8371810913085938e-05
1028,1.6689300537109375e-06
1029,1.4066696166992188e-05
1030,2.8848648071289062e-05
1031,2.2768974304199215e-05
1032,8.940696716308595e-06
1033,1.33514404296875e-05
1034,4.172325134277344e-06
1035,1.883506774902344e-05
1036,3.445148468017578e-05
1037,4.649162292480469e-06
1038,5.0067901611328125e-06
1039,2.2411346435546875e-05
1040,3.24249267578125e-05
1041,3.635883331298828e-05
1042,8.82148742675781e-06
1043,9.417533874511719e-06
1044,4.148483276367188e-05
1045,2.372264862060547e-05
1046,2.110004425048828e-05
1047,3.2186508178710938e-06
1048,2.443790435791016e-05
1049,6.318092346191406e-06
1050,1.6689300537109375e-05
1051,2.741813659667969e-05
1052,3.659725189208984e-05
1053,2.9921531677246087e-05
1054,4.4107437133789056e-05
1055,2.8252601623535163e-05
1056,2.181529998779297e-05
1057,2.777576446533203e-05
1058,1.4901161193847656e-05
1059,4.601478576660156e-05
1060,6.794929504394531e-05
1061,4.625320434570313e-05
1062,1.3589859008789062e-05
1063,3.671646118164063e-05
1064,6.794929504394531e-06
1065,5.0067901611328125e-06
1066,6.556510925292969e-06
1067,3.063678741455078e-05
1068,1.7404556274414062e-05
1069,6.556510925292969e-06
1070,1.2278556823730467e-05
1071,2.5033950805664062e-06
1072,2.1338462829589844e-05
1073,1.8715858459472656e-05
1074,1.3828277587890625e-05
1075,1.52587890625e-05
1076,3.123283386230469e-05
1077,7.18832015991211e-05
1078,4.971027374267578e-05
1079,4.422664642333984e-05
1080,4.1604042053222656e-05
1081,3.1113624572753906e-05
1082,6.973743438720703e-05
1083,6.103515625e-05
1084,8.559226989746092e-05
1085,8.177757263183594e-05
1086,0.00012636184692382812
1087,0.0001697540283203125
1088,0.00027227401733398443
1089,0.00031244754791259766
1090,0.00039148330688476557
1091,0.00048351287841796886
1092,0.0005686283111572266
1093,0.0006536245346069336
1094,0.0007493495941162108
1095,0.000782012939453125
1096,0.000776529312133789
1097,0.0007883310317993165
1098,0.0008083581924438477
1099,0.000761270523071289
1100,0.0007112026214599609
1101,0.0006586313247680664
