timestamp,channel_0,tag
1454827440807652,29,0
1454827440809371,29,0
1454827440809601,29,0
1454827440809814,29,0
1454827440810008,29,0
1454827440810200,29,0
1454827440810394,29,0
1454827440810587,29,0
1454827440810778,29,0
1454827440810971,29,0
1454827440811176,29,0
1454827440811375,29,0
1454827440982572,29,0
1454827440982920,29,0
1454827440983162,29,0
1454827440983401,29,0
1454827440983638,29,0
1454827440983874,29,0
1454827440984109,29,0
1454827440984343,29,0
1454827440984578,29,0
1454827440984812,29,0
1454827440985052,29,0
1454827440987141,29,0
1454827440987373,29,0
1454827440987589,29,0
1454827440987802,29,0
1454827440988013,29,0
1454827440988225,29,0
1454827440988436,29,0
1454827440988647,29,0
1454827440988857,29,0
1454827440989069,29,0
1454827440989288,29,0
1454827440991144,29,0
1454827440991359,29,0
1454827440991556,29,0
1454827440991761,29,0
1454827440991942,29,0
1454827440992121,29,0
1454827440992299,29,0
1454827440992480,29,0
1454827440992658,29,0
1454827440992837,29,0
1454827440993014,29,0
1454827440994902,29,0
1454827440995090,29,0
1454827440995263,29,0
1454827440995433,29,0
1454827440995602,29,0
1454827440995772,29,0
1454827440995942,29,0
1454827440996110,29,0
1454827440996279,29,0
1454827440996448,29,0
1454827440996616,29,0
1454827441175867,29,0
1454827441176303,29,0
1454827441176713,29,0
1454827441177098,29,0
1454827441177481,29,0
1454827441177865,29,0
1454827441178247,29,0
1454827441178629,29,0
1454827441179010,29,0
1454827441179392,29,0
1454827441179660,29,0
1454827441181859,29,0
1454827441182110,29,0
1454827441182347,29,0
1454827441182581,29,0
1454827441182813,29,0
1454827441183055,29,0
1454827441183265,29,0
1454827441183475,29,0
1454827441183684,29,0
1454827441183893,29,0
1454827441184102,29,0
1454827441186129,29,0
1454827441186342,29,0
1454827441186538,29,0
1454827441186730,29,0
1454827441187017,29,0
1454827441187275,29,0
1454827441187480,29,0
1454827441187678,29,0
1454827441187919,29,0
1454827441188112,29,0
1454827441188305,29,0
1454827441361645,29,0
1454827441362439,29,0
1454827441362682,29,0
1454827441362901,29,0
1454827441363242,29,0
1454827441363455,29,0
1454827441363652,29,0
1454827441363847,29,0
1454827441364040,29,0
1454827441364235,29,0
1454827441364428,29,0
1454827441366274,29,0
1454827441366470,29,0
1454827441366653,29,0
1454827441366833,29,0
1454827441367012,29,0
1454827441367190,29,0
1454827441367375,29,0
1454827441367545,29,0
1454827441367716,29,0
1454827441367887,29,0
1454827441368057,29,0
1454827441369756,29,0
1454827441369954,29,0
1454827441370127,29,0
1454827441370298,29,0
1454827441370468,29,0
1454827441370659,29,0
1454827441370829,29,0
1454827441370998,29,0
1454827441371188,29,0
1454827441371358,29,0
1454827441371527,29,0
1454827441373122,29,0
1454827441373322,29,0
1454827441373506,29,0
1454827441373696,29,0
1454827441373866,29,0
1454827441374035,29,0
1454827441374204,29,0
1454827441374373,29,0
1454827441374543,29,0
1454827441374712,29,0
1454827441374881,29,0
1454827441547237,29,0
1454827441547676,29,0
1454827441548068,29,0
1454827441548452,29,0
1454827441548836,29,0
1454827441549222,29,0
1454827441549606,29,0
1454827441549989,29,0
1454827441550372,29,0
1454827441550755,29,0
1454827441551072,29,0
1454827441553602,29,0
1454827441553867,29,0
1454827441554106,29,0
1454827441554342,29,0
1454827441554578,29,0
1454827441554790,29,0
1454827441555001,29,0
1454827441555212,29,0
1454827441555423,29,0
1454827441555634,29,0
1454827441555861,29,0
1454827441557931,29,0
1454827441558142,29,0
1454827441558341,29,0
1454827441558546,29,0
1454827441558739,29,0
1454827441558931,29,0
1454827441559122,29,0
1454827441559314,29,0
1454827441559507,29,0
1454827441559700,29,0
1454827441559892,29,0
1454827441733012,29,0
1454827441733470,29,0
1454827441733876,29,0
1454827441734266,29,0
1454827441734654,29,0
1454827441735041,29,0
1454827441735426,29,0
1454827441735811,29,0
1454827441736196,29,0
1454827441736582,29,0
1454827441736893,29,0
1454827441739113,29,0
1454827441739375,29,0
1454827441739614,29,0
1454827441739850,29,0
1454827441740086,29,0
1454827441740331,29,0
1454827441740578,29,0
1454827441740795,29,0
1454827441741013,29,0
1454827441741231,29,0
1454827441741466,29,0
1454827441743562,29,0
1454827441743774,29,0
1454827441743971,29,0
1454827441744262,29,0
1454827441744476,29,0
1454827441744675,29,0
1454827441744870,29,0
1454827441745064,29,0
1454827441745266,29,0
1454827441745460,29,0
1454827441745653,29,0
1454827441747422,29,0
1454827441747618,29,0
1454827441747800,29,0
1454827441747980,29,0
1454827441748167,29,0
1454827441748339,29,0
1454827441748531,29,0
1454827441748702,29,0
1454827441748872,29,0
1454827441749043,29,0
1454827441749213,29,0
1454827441923203,29,0
1454827441923888,29,0
1454827441924578,29,0
1454827441925381,29,0
1454827441925634,29,0
1454827441925885,29,0
1454827441928077,29,0
1454827441928381,29,0
1454827441928742,29,0
1454827441929078,29,0
1454827441930437,29,0
1454827441932200,29,0
1454827441932394,29,0
1454827441932575,29,0
1454827441932755,29,0
1454827441932942,29,0
1454827441933117,29,0
1454827441933292,29,0
1454827441933467,29,0
1454827441933641,29,0
1454827441933816,29,0
1454827441933990,29,0
1454827441936063,29,0
1454827441936733,43,0
1454827441936951,43,0
1454827441937170,43,0
1454827441937357,43,0
1454827441937542,43,0
1454827441937712,43,0
1454827441937882,43,0
1454827441938051,43,0
1454827441938220,43,0
1454827441938390,43,0
1454827442109430,43,0
1454827442109715,43,0
1454827442109955,43,0
1454827442110192,43,0
1454827442110427,43,0
1454827442110664,43,0
1454827442110899,43,0
1454827442111134,43,0
1454827442111369,43,0
1454827442111604,43,0
1454827442111846,43,0
1454827442113780,43,0
1454827442114024,43,0
1454827442114248,43,0
1454827442114462,43,0
1454827442114675,43,0
1454827442114889,43,0
1454827442115102,43,0
1454827442115315,43,0
1454827442115531,43,0
1454827442115838,43,0
1454827442116037,43,0
1454827442118069,43,0
1454827442118286,43,0
1454827442118483,43,0
1454827442118678,43,0
1454827442118872,43,0
1454827442119074,43,0
1454827442119256,43,0
1454827442119435,43,0
1454827442119614,43,0
1454827442119793,43,0
1454827442119972,43,0
1454827442121590,43,0
1454827442121777,43,0
1454827442121951,43,0
1454827442122121,43,0
1454827442122291,43,0
1454827442122461,43,0
1454827442122630,43,0
1454827442122799,43,0
1454827442122968,43,0
1454827442123137,43,0
1454827442123306,43,0
1454827442294998,43,0
1454827442295229,43,0
1454827442295428,43,0
1454827442295623,43,0
1454827442295817,43,0
1454827442296012,43,0
1454827442296206,43,0
1454827442296399,43,0
1454827442296593,43,0
1454827442296788,43,0
1454827442296982,43,0
1454827442298749,43,0
1454827442298954,43,0
1454827442299150,43,0
1454827442299342,43,0
1454827442299533,43,0
1454827442299724,43,0
1454827442299915,43,0
1454827442300105,43,0
1454827442300295,43,0
1454827442300486,43,0
1454827442300677,43,0
1454827442302677,43,0
1454827442302913,43,0
1454827442303122,43,0
1454827442303303,43,0
1454827442303500,43,0
1454827442303677,43,0
1454827442303852,43,0
1454827442304054,43,0
1454827442304274,43,0
1454827442304491,43,0
1454827442304715,43,0
1454827442475938,43,0
1454827442476228,43,0
1454827442476470,43,0
1454827442476709,43,0
1454827442476945,43,0
1454827442477184,43,0
1454827442477420,43,0
1454827442477656,43,0
1454827442477892,43,0
1454827442478129,43,0
1454827442478365,43,0
1454827442480432,43,0
1454827442480668,43,0
1454827442480885,43,0
1454827442481097,43,0
1454827442481308,43,0
1454827442481520,43,0
1454827442481736,43,0
1454827442481930,43,0
1454827442482125,43,0
1454827442482317,43,0
1454827442482509,43,0
1454827442484136,43,0
1454827442484342,43,0
1454827442484522,43,0
1454827442484701,43,0
1454827442484878,43,0
1454827442485056,43,0
1454827442485233,43,0
1454827442485409,43,0
1454827442485586,43,0
1454827442485791,43,0
1454827442485977,43,0
1454827442487857,43,0
1454827442488061,43,0
1454827442488254,43,0
1454827442488427,43,0
1454827442488598,43,0
1454827442488770,43,0
1454827442488941,43,0
1454827442489113,43,0
1454827442489295,43,0
1454827442489477,43,0
1454827442489648,43,0
1454827442661726,43,0
1454827442662003,43,0
1454827442662243,43,0
1454827442662478,43,0
1454827442662713,43,0
1454827442662947,43,0
1454827442663182,43,0
1454827442663416,43,0
1454827442663649,43,0
1454827442663884,43,0
1454827442664119,43,0
1454827442665932,43,0
1454827442666160,43,0
1454827442666375,43,0
1454827442666587,43,0
1454827442666803,43,0
1454827442667024,43,0
1454827442667242,43,0
1454827442667435,43,0
1454827442667627,43,0
1454827442667821,43,0
1454827442668013,43,0
1454827442669632,43,0
1454827442669841,43,0
1454827442670021,43,0
1454827442670199,43,0
1454827442670377,43,0
1454827442670555,43,0
1454827442670732,43,0
1454827442670910,43,0
1454827442671088,43,0
1454827442671274,43,0
1454827442671452,43,0
1454827442843192,43,0
1454827442844038,43,0
1454827442844309,43,0
1454827442844550,43,0
1454827442846316,43,0
1454827442847624,43,0
1454827442847881,43,0
1454827442848212,43,0
1454827442848804,43,0
1454827442849022,43,0
1454827442849233,43,0
1454827442851173,43,0
1454827442851385,43,0
1454827442851580,43,0
1454827442851771,43,0
1454827442851961,43,0
1454827442852151,43,0
1454827442852348,43,0
1454827442852525,43,0
1454827442852701,43,0
1454827442852878,43,0
1454827442853055,43,0
1454827442855079,43,0
1454827442855287,43,0
1454827442855483,43,0
1454827442855676,43,0
1454827442855869,43,0
1454827442856082,43,0
1454827442856280,43,0
1454827442856467,43,0
1454827442856674,43,0
1454827442856872,43,0
1454827442857100,43,0
1454827442858927,43,0
1454827442859130,43,0
1454827442859316,43,0
1454827442859499,43,0
1454827442859681,43,0
1454827442859885,43,0
1454827442860080,43,0
1454827442860272,43,0
1454827442860466,43,0
1454827442860662,43,0
1454827442860856,43,0
1454827443033275,43,0
1454827443033720,43,0
1454827443034137,43,0
1454827443034529,43,0
1454827443034938,43,0
1454827443035328,43,0
1454827443035716,43,0
1454827443036103,43,0
1454827443036490,43,0
1454827443036957,43,0
1454827443038435,43,0
1454827443047123,43,0
1454827443047321,43,0
1454827443047502,43,0
1454827443047680,43,0
1454827443047865,43,0
1454827443048038,43,0
1454827443048212,43,0
1454827443048385,43,0
1454827443048558,43,0
1454827443048731,43,0
1454827443048904,43,0
1454827443050453,43,0
1454827443050643,43,0
1454827443050821,43,0
1454827443051006,43,0
1454827443051179,43,0
1454827443051351,43,0
1454827443051522,43,0
1454827443051693,43,0
1454827443051865,43,0
1454827443052036,43,0
1454827443052208,43,0
1454827443218835,43,0
1454827443219286,43,0
1454827443219683,43,0
1454827443220074,43,0
1454827443220462,43,0
1454827443220852,43,0
1454827443221240,43,0
1454827443221627,43,0
1454827443222014,43,0
1454827443222402,43,0
1454827443222751,43,0
1454827443232344,43,0
1454827443233331,43,0
1454827443233539,43,0
1454827443234233,43,0
1454827443234410,43,0
1454827443234585,43,0
1454827443234758,43,0
1454827443234931,43,0
1454827443235104,43,0
1454827443235277,43,0
1454827443235452,43,0
1454827443243638,43,0
1454827443243902,43,0
1454827443244152,43,0
1454827443244400,43,0
1454827443244649,43,0
1454827443245020,43,0
1454827443245267,43,0
1454827443245519,43,0
1454827443245767,43,0
1454827443245943,43,0
1454827443246116,43,0
1454827443247729,43,0
1454827443247920,43,0
1454827443248097,43,0
1454827443248272,43,0
1454827443248446,43,0
1454827443248620,43,0
1454827443248794,43,0
1454827443248966,43,0
1454827443249140,43,0
1454827443249316,43,0
1454827443249509,43,0
1454827443435212,43,0
1454827443436679,43,0
1454827443438575,43,0
1454827443438958,43,0
1454827443439212,43,0
1454827443439434,43,0
1454827443439633,43,0
1454827443439835,43,0
1454827443440033,43,0
1454827443440236,43,0
1454827443440430,43,0
1454827443442459,43,0
1454827443442667,43,0
1454827443442848,43,0
1454827443443027,43,0
1454827443443206,43,0
1454827443443406,43,0
1454827443443599,43,0
1454827443443791,43,0
1454827443443982,43,0
1454827443444174,43,0
1454827443444365,43,0
1454827443445961,43,0
1454827443446160,43,0
1454827443446346,43,0
1454827443446519,43,0
1454827443446692,43,0
1454827443446886,43,0
1454827443447073,43,0
1454827443447257,43,0
1454827443447442,43,0
1454827443447626,43,0
1454827443447809,43,0
1454827443620284,43,0
1454827443620738,43,0
1454827443621134,43,0
1454827443621525,43,0
1454827443621913,43,0
1454827443622303,43,0
1454827443622728,43,0
1454827443623272,43,0
1454827443625133,43,0
1454827443625562,43,0
1454827443625913,43,0
1454827443634942,43,0
1454827443635143,43,0
1454827443635323,43,0
1454827443635500,43,0
1454827443635676,43,0
1454827443635866,43,0
1454827443636039,43,0
1454827443636210,43,0
1454827443636390,43,0
1454827443636579,43,0
1454827443636761,43,0
1454827443638424,43,0
1454827443638622,43,0
1454827443638848,43,0
1454827443639041,43,0
1454827443639231,43,0
1454827443639422,43,0
1454827443639612,43,0
1454827443639813,43,0
1454827443640002,43,0
1454827443640182,43,0
1454827443640365,43,0
1454827443642221,43,0
1454827443642437,43,0
1454827443642639,43,0
1454827443642837,43,0
1454827443643037,43,0
1454827443643260,43,0
1454827443643457,43,0
1454827443643656,43,0
1454827443643850,43,0
1454827443644046,43,0
1454827443644246,43,0
1454827443817526,43,0
1454827443817803,43,0
1454827443818044,43,0
1454827443818415,43,0
1454827443818651,43,0
1454827443818889,43,0
1454827443819259,43,0
1454827443819494,43,0
1454827443819730,43,0
1454827443820099,43,0
1454827443820334,43,0
1454827443822973,43,0
1454827443823233,43,0
1454827443823473,43,0
1454827443823711,43,0
1454827443823948,43,0
1454827443824176,43,0
1454827443824389,43,0
1454827443824603,43,0
1454827443824815,43,0
1454827443825029,43,0
1454827443825242,43,0
1454827443827272,43,0
1454827443827484,43,0
1454827443827681,43,0
1454827443827876,43,0
1454827443828069,43,0
1454827443828262,43,0
1454827443828456,43,0
1454827443828649,43,0
1454827443828842,43,0
1454827443829035,43,0
1454827443829228,43,0
1454827443998355,43,0
1454827443999198,43,0
1454827443999472,43,0
1454827443999711,43,0
1454827444001258,43,0
1454827444001494,43,0
1454827444001712,43,0
1454827444001927,43,0
1454827444002142,43,0
1454827444002356,43,0
1454827444002589,43,0
1454827444004678,43,0
1454827444004903,43,0
1454827444005111,43,0
1454827444005293,43,0
1454827444005473,43,0
1454827444005654,43,0
1454827444005834,43,0
1454827444006013,43,0
1454827444006192,43,0
1454827444006372,43,0
1454827444006555,43,0
1454827444008424,43,0
1454827444008627,43,0
1454827444008812,43,0
1454827444008995,43,0
1454827444009181,43,0
1454827444009376,43,0
1454827444009548,43,0
1454827444009719,43,0
1454827444009889,43,0
1454827444010060,43,0
1454827444010230,43,0
1454827444011934,43,0
1454827444012120,43,0
1454827444012295,43,0
1454827444012467,43,0
1454827444012637,43,0
1454827444012808,43,0
1454827444012978,43,0
1454827444013148,43,0
1454827444013319,43,0
1454827444013490,43,0
1454827444013660,43,0
1454827444191368,43,0
1454827444191653,43,0
1454827444191898,43,0
1454827444192140,43,0
1454827444192381,43,0
1454827444192622,43,0
1454827444194707,43,0
1454827444195740,43,0
1454827444196062,43,0
1454827444196445,43,0
1454827444196722,43,0
1454827444200922,43,0
1454827444201118,43,0
1454827444201309,43,0
1454827444201485,43,0
1454827444201660,43,0
1454827444201835,43,0
1454827444202009,43,0
1454827444202183,43,0
1454827444202357,43,0
1454827444202531,43,0
1454827444202704,43,0
1454827444204499,43,0
1454827444204687,43,0
1454827444204862,43,0
1454827444205033,43,0
1454827444205205,43,0
1454827444205404,43,0
1454827444205589,43,0
1454827444205771,43,0
1454827444205953,43,0
1454827444206425,37,0
1454827444206630,37,0
1454827444379715,37,0
1454827444379997,37,0
1454827444380839,37,0
1454827444383575,37,0
1454827444383880,37,0
1454827444384111,37,0
1454827444384325,37,0
1454827444384535,37,0
1454827444384744,37,0
1454827444384971,37,0
1454827444385181,37,0
1454827444387165,37,0
1454827444387383,37,0
1454827444387583,37,0
1454827444387779,37,0
1454827444387974,37,0
1454827444388169,37,0
1454827444388369,37,0
1454827444388552,37,0
1454827444388774,37,0
1454827444388995,37,0
1454827444389214,37,0
1454827444391631,37,0
1454827444391840,37,0
1454827444392029,37,0
1454827444392225,37,0
1454827444392439,37,0
1454827444392645,37,0
1454827444392841,37,0
1454827444393037,37,0
1454827444393241,37,0
1454827444393434,37,0
1454827444393637,37,0
1454827444395597,37,0
1454827444395798,37,0
1454827444395996,37,0
1454827444396202,37,0
1454827444396400,37,0
1454827444396598,37,0
1454827444396800,37,0
1454827444397000,37,0
1454827444397188,37,0
1454827444397361,37,0
1454827444397532,37,0
1454827444574873,37,0
1454827444575325,37,0
1454827444575724,37,0
1454827444576117,37,0
1454827444576509,37,0
1454827444577019,37,0
1454827444577462,37,0
1454827444577857,37,0
1454827444578246,37,0
1454827444578635,37,0
1454827444579022,37,0
1454827444581826,37,0
1454827444582086,37,0
1454827444582327,37,0
1454827444582566,37,0
1454827444582804,37,0
1454827444583042,37,0
1454827444583279,37,0
1454827444583516,37,0
1454827444583752,37,0
1454827444583989,37,0
1454827444584228,37,0
1454827444586284,37,0
1454827444586521,37,0
1454827444586740,37,0
1454827444586956,37,0
1454827444587181,37,0
